material_id,pretty_formula,formation_energy_per_atom,num_elements,elements,crystal_system,space_group_symbol,nsites,composition,num_halogens,num_unique_halogen_types
mp-1113748,Rb2LiAsF6,-2.808733546583333,4,"[Element As, Element F, Element Li, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 As1 F6,6.0,1
mp-1114414,Rb2LiAuCl6,-1.5543466068333331,4,"[Element Au, Element Cl, Element Li, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Au1 Cl6,6.0,1
mp-1113735,Rb2LiAuF6,-2.358340762833333,4,"[Element Au, Element F, Element Li, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Au1 F6,6.0,1
mp-1110713,Rb2LiBiBr6,-1.645216757833333,4,"[Element Bi, Element Br, Element Li, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Bi1 Br6,6.0,1
mp-1110684,Rb2LiBiCl6,-1.9322716058333331,4,"[Element Bi, Element Cl, Element Li, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Bi1 Cl6,6.0,1
mp-1110656,Rb2LiBiF6,-2.934599426833333,4,"[Element Bi, Element F, Element Li, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Bi1 F6,6.0,1
mp-1110751,Rb2LiBiI6,-1.2271518188333341,4,"[Element Bi, Element I, Element Li, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Bi1 I6,6.0,1
mp-1110712,Rb2LiCeBr6,-2.093155205833333,4,"[Element Br, Element Ce, Element Li, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Ce1 Br6,6.0,1
mp-1110683,Rb2LiCeCl6,-2.424015683833333,4,"[Element Ce, Element Cl, Element Li, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Ce1 Cl6,6.0,1
mp-1110655,Rb2LiCeF6,-3.516280681833333,4,"[Element Ce, Element F, Element Li, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Ce1 F6,6.0,1
mp-1110750,Rb2LiCeI6,-1.613170874833333,4,"[Element Ce, Element I, Element Li, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Ce1 I6,6.0,1
mp-1113736,Rb2LiCoF6,-2.7184617018333332,4,"[Element Co, Element F, Element Li, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Co1 F6,6.0,1
mp-567628,Rb2LiDyBr6,-2.115091375999999,4,"[Element Br, Element Dy, Element Li, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Dy1 Br6,6.0,1
mp-1113980,Rb2LiDyCl6,-2.462603035999999,4,"[Element Cl, Element Dy, Element Li, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Dy1 Cl6,6.0,1
mp-1113981,Rb2LiErCl6,-2.466211088833333,4,"[Element Cl, Element Er, Element Li, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Er1 Cl6,6.0,1
mp-1113978,Rb2LiEuCl6,-2.274363513333333,4,"[Element Cl, Element Eu, Element Li, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Eu1 Cl6,6.0,1
mp-1113732,Rb2LiGaF6,-3.076162571583333,4,"[Element F, Element Ga, Element Li, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Ga1 F6,6.0,1
mp-1113979,Rb2LiGdCl6,-2.456125571833333,4,"[Element Cl, Element Gd, Element Li, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Gd1 Cl6,6.0,1
mp-1205883,Rb2LiHoCl6,-2.463324960333332,4,"[Element Cl, Element Ho, Element Li, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Ho1 Cl6,6.0,1
mp-989583,Rb2LiInCl6,-1.980378803499999,4,"[Element Cl, Element In, Element Li, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 In1 Cl6,6.0,1
mp-1113733,Rb2LiInF6,-3.013948160499999,4,"[Element F, Element In, Element Li, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 In1 F6,6.0,1
mp-1113710,Rb2LiIrF6,-2.5597485698333333,4,"[Element F, Element Ir, Element Li, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Ir1 F6,6.0,1
mp-1113975,Rb2LiLaCl6,-2.470843930333333,4,"[Element Cl, Element La, Element Li, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 La1 Cl6,6.0,1
mp-1113711,Rb2LiMnF6,-2.948795114626437,4,"[Element F, Element Li, Element Mn, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Mn1 F6,6.0,1
mp-1110711,Rb2LiMoBr6,-1.542953530833333,4,"[Element Br, Element Li, Element Mo, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Mo1 Br6,6.0,1
mp-1110668,Rb2LiMoCl6,-1.871898910833333,4,"[Element Cl, Element Li, Element Mo, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Mo1 Cl6,6.0,1
mp-1110654,Rb2LiMoF6,-2.989268701833333,4,"[Element F, Element Li, Element Mo, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Mo1 F6,6.0,1
mp-1110749,Rb2LiMoI6,-1.094949360833333,4,"[Element I, Element Li, Element Mo, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Mo1 I6,6.0,1
mp-1110630,Rb2LiNbF6,-3.022893011833333,4,"[Element F, Element Li, Element Nb, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Nb1 F6,6.0,1
mp-1110710,Rb2LiNdBr6,-2.104992439583333,4,"[Element Br, Element Li, Element Nd, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Nd1 Br6,6.0,1
mp-1110682,Rb2LiNdCl6,-2.438023420583333,4,"[Element Cl, Element Li, Element Nd, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Nd1 Cl6,6.0,1
mp-1110653,Rb2LiNdF6,-3.529860740583333,4,"[Element F, Element Li, Element Nd, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Nd1 F6,6.0,1
mp-1110748,Rb2LiNdI6,-1.624093795583333,4,"[Element I, Element Li, Element Nd, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Nd1 I6,6.0,1
mp-1113709,Rb2LiNiF6,-2.609514110833333,4,"[Element F, Element Li, Element Ni, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Ni1 F6,6.0,1
mp-1113706,Rb2LiPdF6,-2.504378272833333,4,"[Element F, Element Li, Element Pd, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Pd1 F6,6.0,1
mp-1110709,Rb2LiPrBr6,-2.100358805,4,"[Element Br, Element Li, Element Pr, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Pr1 Br6,6.0,1
mp-1110681,Rb2LiPrCl6,-2.430654386999999,4,"[Element Cl, Element Li, Element Pr, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Pr1 Cl6,6.0,1
mp-1110652,Rb2LiPrF6,-3.512924644999999,4,"[Element F, Element Li, Element Pr, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Pr1 F6,6.0,1
mp-1110747,Rb2LiPrI6,-1.622273131999999,4,"[Element I, Element Li, Element Pr, Element Rb]",Cubic,Fm-3m,10,Rb2 Li1 Pr1 I6,6.0,1
mp-1113707,Rb2LiRhF6,-2.645169458833333,4,"[Element F, Element Li, Element Rb, Element Rh]",Cubic,Fm-3m,10,Rb2 Li1 Rh1 F6,6.0,1
mp-1113705,Rb2LiRuF6,-2.636409638833333,4,"[Element F, Element Li, Element Rb, Element Ru]",Cubic,Fm-3m,10,Rb2 Li1 Ru1 F6,6.0,1
mp-1110708,Rb2LiSbBr6,-1.593122193833333,4,"[Element Br, Element Li, Element Rb, Element Sb]",Cubic,Fm-3m,10,Rb2 Li1 Sb1 Br6,6.0,1
mp-1110680,Rb2LiSbCl6,-1.8781652158333322,4,"[Element Cl, Element Li, Element Rb, Element Sb]",Cubic,Fm-3m,10,Rb2 Li1 Sb1 Cl6,6.0,1
mp-1110651,Rb2LiSbF6,-2.898098412833333,4,"[Element F, Element Li, Element Rb, Element Sb]",Cubic,Fm-3m,10,Rb2 Li1 Sb1 F6,6.0,1
mp-1110746,Rb2LiSbI6,-1.181190730833333,4,"[Element I, Element Li, Element Rb, Element Sb]",Cubic,Fm-3m,10,Rb2 Li1 Sb1 I6,6.0,1
mp-1113928,Rb2LiScCl6,-2.400856649333332,4,"[Element Cl, Element Li, Element Rb, Element Sc]",Cubic,Fm-3m,10,Rb2 Li1 Sc1 Cl6,6.0,1
mp-1113703,Rb2LiScF6,-3.583158809333333,4,"[Element F, Element Li, Element Rb, Element Sc]",Cubic,Fm-3m,10,Rb2 Li1 Sc1 F6,6.0,1
mp-1113973,Rb2LiSmCl6,-2.4479876173333333,4,"[Element Cl, Element Li, Element Rb, Element Sm]",Cubic,Fm-3m,10,Rb2 Li1 Sm1 Cl6,6.0,1
mp-1110707,Rb2LiTaBr6,-1.5761496645666662,4,"[Element Br, Element Li, Element Rb, Element Ta]",Cubic,Fm-3m,10,Rb2 Li1 Ta1 Br6,6.0,1
mp-1110667,Rb2LiTaCl6,-1.917543199566666,4,"[Element Cl, Element Li, Element Rb, Element Ta]",Cubic,Fm-3m,10,Rb2 Li1 Ta1 Cl6,6.0,1
mp-1110650,Rb2LiTaF6,-2.956910274566666,4,"[Element F, Element Li, Element Rb, Element Ta]",Cubic,Fm-3m,10,Rb2 Li1 Ta1 F6,6.0,1
mp-1110745,Rb2LiTaI6,-1.112902064566666,4,"[Element I, Element Li, Element Rb, Element Ta]",Cubic,Fm-3m,10,Rb2 Li1 Ta1 I6,6.0,1
mp-1113974,Rb2LiTbCl6,-2.4614929005,4,"[Element Cl, Element Li, Element Rb, Element Tb]",Cubic,Fm-3m,10,Rb2 Li1 Tb1 Cl6,6.0,1
mp-1113704,Rb2LiTiF6,-3.317555614166666,4,"[Element F, Element Li, Element Rb, Element Ti]",Cubic,Fm-3m,10,Rb2 Li1 Ti1 F6,6.0,1
mp-1114027,Rb2LiTlBr6,-1.525932038166667,4,"[Element Br, Element Li, Element Rb, Element Tl]",Cubic,Fm-3m,10,Rb2 Li1 Tl1 Br6,6.0,1
mp-989579,Rb2LiTlCl6,-1.799548220166667,4,"[Element Cl, Element Li, Element Rb, Element Tl]",Cubic,Fm-3m,10,Rb2 Li1 Tl1 Cl6,6.0,1
mp-1113693,Rb2LiTlF6,-2.730992243166667,4,"[Element F, Element Li, Element Rb, Element Tl]",Cubic,Fm-3m,10,Rb2 Li1 Tl1 F6,6.0,1
mp-1113971,Rb2LiTmCl6,-2.466921009833334,4,"[Element Cl, Element Li, Element Rb, Element Tm]",Cubic,Fm-3m,10,Rb2 Li1 Tm1 Cl6,6.0,1
mp-1206403,Rb2LiVCl6,-2.021964439833334,4,"[Element Cl, Element Li, Element Rb, Element V]",Cubic,Fm-3m,10,Rb2 Li1 V1 Cl6,6.0,1
mp-1113694,Rb2LiVF6,-3.094341530833333,4,"[Element F, Element Li, Element Rb, Element V]",Cubic,Fm-3m,10,Rb2 Li1 V1 F6,6.0,1
mp-1110706,Rb2LiYBr6,-2.112229293833334,4,"[Element Br, Element Li, Element Rb, Element Y]",Cubic,Fm-3m,10,Rb2 Li1 Y1 Br6,6.0,1
mp-1110679,Rb2LiYCl6,-2.456822779833333,4,"[Element Cl, Element Li, Element Rb, Element Y]",Cubic,Fm-3m,10,Rb2 Li1 Y1 Cl6,6.0,1
mp-1110649,Rb2LiYF6,-3.583960213833333,4,"[Element F, Element Li, Element Rb, Element Y]",Cubic,Fm-3m,10,Rb2 Li1 Y1 F6,6.0,1
mp-1110744,Rb2LiYI6,-1.620097080833333,4,"[Element I, Element Li, Element Rb, Element Y]",Cubic,Fm-3m,10,Rb2 Li1 Y1 I6,6.0,1
mp-1205808,Rb2LiYbCl6,-2.352058086916666,4,"[Element Cl, Element Li, Element Rb, Element Yb]",Cubic,Fm-3m,10,Rb2 Li1 Yb1 Cl6,6.0,1
mp-1111632,Rb2LuAgCl6,-2.181767257333333,4,"[Element Ag, Element Cl, Element Lu, Element Rb]",Cubic,Fm-3m,10,Rb2 Lu1 Ag1 Cl6,6.0,1
mp-1113494,Rb2LuAuCl6,-2.042162392166666,4,"[Element Au, Element Cl, Element Lu, Element Rb]",Cubic,Fm-3m,10,Rb2 Lu1 Au1 Cl6,6.0,1
mp-1111035,Rb2LuCuCl6,-2.137519841166666,4,"[Element Cl, Element Cu, Element Lu, Element Rb]",Cubic,Fm-3m,10,Rb2 Lu1 Cu1 Cl6,6.0,1
mp-1110606,Rb2MnAgF6,-2.6029656234597702,4,"[Element Ag, Element F, Element Mn, Element Rb]",Cubic,Fm-3m,10,Rb2 Mn1 Ag1 F6,6.0,1
mp-1110588,Rb2MnAuF6,-2.443899928293103,4,"[Element Au, Element F, Element Mn, Element Rb]",Cubic,Fm-3m,10,Rb2 Mn1 Au1 F6,6.0,1
mp-1113808,Rb2MnCuF6,-2.6644300392931033,4,"[Element Cu, Element F, Element Mn, Element Rb]",Cubic,Fm-3m,10,Rb2 Mn1 Cu1 F6,6.0,1
mp-1113488,Rb2MnHgF6,-2.620198667543104,4,"[Element F, Element Hg, Element Mn, Element Rb]",Cubic,Fm-3m,10,Rb2 Mn1 Hg1 F6,6.0,1
mp-1113634,Rb2MnTlF6,-2.722546698626437,4,"[Element F, Element Mn, Element Rb, Element Tl]",Cubic,Fm-3m,10,Rb2 Mn1 Tl1 F6,6.0,1
mp-1110587,Rb2MoAuF6,-2.4014443765,4,"[Element Au, Element F, Element Mo, Element Rb]",Cubic,Fm-3m,10,Rb2 Mo1 Au1 F6,6.0,1
mp-1113929,Rb2NaAlCl6,-2.144124522637931,4,"[Element Al, Element Cl, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Al1 Cl6,6.0,1
mp-1079583,Rb2NaAlF6,-3.430538285637931,4,"[Element Al, Element F, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Al1 F6,6.0,1
mp-1114025,Rb2NaAsBr6,-1.513598301387931,4,"[Element As, Element Br, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 As1 Br6,6.0,1
mp-1113967,Rb2NaAsCl6,-1.792129315387931,4,"[Element As, Element Cl, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 As1 Cl6,6.0,1
mp-989523,Rb2NaAsF6,-2.798271798387934,4,"[Element As, Element F, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 As1 F6,6.0,1
mp-1114026,Rb2NaAuBr6,-1.325539313637929,4,"[Element Au, Element Br, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Au1 Br6,6.0,1
mp-1114668,Rb2NaAuCl6,-1.54909807063793,4,"[Element Au, Element Cl, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Au1 Cl6,6.0,1
mp-1113688,Rb2NaAuF6,-2.341675199637931,4,"[Element Au, Element F, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Au1 F6,6.0,1
mp-1110743,Rb2NaBiBr6,-1.64683781763793,4,"[Element Bi, Element Br, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Bi1 Br6,6.0,1
mp-989520,Rb2NaBiCl6,-1.9298860416379302,4,"[Element Bi, Element Cl, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Bi1 Cl6,6.0,1
mp-560037,Rb2NaBiF6,-2.9172050726379313,4,"[Element Bi, Element F, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Bi1 F6,6.0,1
mp-1110772,Rb2NaBiI6,-1.233825945637931,4,"[Element Bi, Element I, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Bi1 I6,6.0,1
mp-1110742,Rb2NaCeBr6,-2.093176947637931,4,"[Element Br, Element Ce, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Ce1 Br6,6.0,1
mp-1110704,Rb2NaCeCl6,-2.42006482863793,4,"[Element Ce, Element Cl, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Ce1 Cl6,6.0,1
mp-1110664,Rb2NaCeF6,-3.4975676826379303,4,"[Element Ce, Element F, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Ce1 F6,6.0,1
mp-1110771,Rb2NaCeI6,-1.6183384786379311,4,"[Element Ce, Element I, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Ce1 I6,6.0,1
mp-559563,Rb2NaCoF6,-2.7226094986379312,4,"[Element Co, Element F, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Co1 F6,6.0,1
mp-1206059,Rb2NaCrCl6,-1.9874702516379301,4,"[Element Cl, Element Cr, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Cr1 Cl6,6.0,1
mp-560936,Rb2NaCrF6,-3.116374354637931,4,"[Element Cr, Element F, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Cr1 F6,6.0,1
mp-1206176,Rb2NaCuF6,-2.573304985637931,4,"[Element Cu, Element F, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Cu1 F6,6.0,1
mp-1114023,Rb2NaDyCl6,-2.460917983804592,4,"[Element Cl, Element Dy, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Dy1 Cl6,6.0,1
mp-1114024,Rb2NaErCl6,-2.465027089637931,4,"[Element Cl, Element Er, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Er1 Cl6,6.0,1
mp-13815,Rb2NaErF6,-3.60256619763793,4,"[Element Er, Element F, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Er1 F6,6.0,1
mp-1114020,Rb2NaEuCl6,-2.266146713137931,4,"[Element Cl, Element Eu, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Eu1 Cl6,6.0,1
mp-558078,Rb2NaFeF6,-2.9477506416379313,4,"[Element F, Element Fe, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Fe1 F6,6.0,1
mp-1110631,Rb2NaGaBr6,-1.635602664387931,4,"[Element Br, Element Ga, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Ga1 Br6,6.0,1
mp-1113926,Rb2NaGaCl6,-1.958261120387931,4,"[Element Cl, Element Ga, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Ga1 Cl6,6.0,1
mp-989400,Rb2NaGaF6,-3.07613155538793,4,"[Element F, Element Ga, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Ga1 F6,6.0,1
mp-1114019,Rb2NaGdCl6,-2.453550768637931,4,"[Element Cl, Element Gd, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Gd1 Cl6,6.0,1
mp-15317,Rb2NaHoF6,-3.59337799813793,4,"[Element F, Element Ho, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Ho1 F6,6.0,1
mp-1114017,Rb2NaInBr6,-1.677307463304596,4,"[Element Br, Element In, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 In1 Br6,6.0,1
mp-989547,Rb2NaInCl6,-1.9831410013045971,4,"[Element Cl, Element In, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 In1 Cl6,6.0,1
mp-989578,Rb2NaInF6,-3.002924792304597,4,"[Element F, Element In, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 In1 F6,6.0,1
mp-1114118,Rb2NaInI6,-1.237574597304597,4,"[Element I, Element In, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 In1 I6,6.0,1
mp-1113675,Rb2NaIrF6,-2.551363609637929,4,"[Element F, Element Ir, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Ir1 F6,6.0,1
mp-1114018,Rb2NaLaCl6,-2.466887044137931,4,"[Element Cl, Element La, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 La1 Cl6,6.0,1
mp-1113676,Rb2NaMnF6,-2.941786795431034,4,"[Element F, Element Mn, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Mn1 F6,6.0,1
mp-1110703,Rb2NaMoBr6,-1.551942168637931,4,"[Element Br, Element Mo, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Mo1 Br6,6.0,1
mp-1110678,Rb2NaMoCl6,-1.8769559496379302,4,"[Element Cl, Element Mo, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Mo1 Cl6,6.0,1
mp-560963,Rb2NaMoF6,-2.980085377637931,4,"[Element F, Element Mo, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Mo1 F6,6.0,1
mp-1110741,Rb2NaMoI6,-1.109042959637931,4,"[Element I, Element Mo, Element Na, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Mo1 I6,6.0,1
mp-1113673,Rb2NaNbF6,-3.008042601637931,4,"[Element F, Element Na, Element Nb, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Nb1 F6,6.0,1
mp-1110740,Rb2NaNdBr6,-2.105838652387931,4,"[Element Br, Element Na, Element Nd, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Nd1 Br6,6.0,1
mp-1110702,Rb2NaNdCl6,-2.43478969938793,4,"[Element Cl, Element Na, Element Nd, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Nd1 Cl6,6.0,1
mp-1110646,Rb2NaNdF6,-3.511915733387931,4,"[Element F, Element Na, Element Nd, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Nd1 F6,6.0,1
mp-1110770,Rb2NaNdI6,-1.6303087273879302,4,"[Element I, Element Na, Element Nd, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Nd1 I6,6.0,1
mp-556353,Rb2NaNiF6,-2.6067016406379313,4,"[Element F, Element Na, Element Ni, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Ni1 F6,6.0,1
mp-989569,Rb2NaPbF6,-2.76065953163793,4,"[Element F, Element Na, Element Pb, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Pb1 F6,6.0,1
mp-1113670,Rb2NaPdF6,-2.49390292463793,4,"[Element F, Element Na, Element Pd, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Pd1 F6,6.0,1
mp-1110739,Rb2NaPrBr6,-2.100951976804597,4,"[Element Br, Element Na, Element Pr, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Pr1 Br6,6.0,1
mp-1110701,Rb2NaPrCl6,-2.427235913804597,4,"[Element Cl, Element Na, Element Pr, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Pr1 Cl6,6.0,1
mp-1110663,Rb2NaPrF6,-3.494609592804598,4,"[Element F, Element Na, Element Pr, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Pr1 F6,6.0,1
mp-1110769,Rb2NaPrI6,-1.628247420804597,4,"[Element I, Element Na, Element Pr, Element Rb]",Cubic,Fm-3m,10,Rb2 Na1 Pr1 I6,6.0,1
mp-14038,Rb2NaRhF6,-2.63831338763793,4,"[Element F, Element Na, Element Rb, Element Rh]",Cubic,Fm-3m,10,Rb2 Na1 Rh1 F6,6.0,1
mp-1113668,Rb2NaRuF6,-2.6262843826379303,4,"[Element F, Element Na, Element Rb, Element Ru]",Cubic,Fm-3m,10,Rb2 Na1 Ru1 F6,6.0,1
mp-1110700,Rb2NaSbBr6,-1.59448837963793,4,"[Element Br, Element Na, Element Rb, Element Sb]",Cubic,Fm-3m,10,Rb2 Na1 Sb1 Br6,6.0,1
mp-989545,Rb2NaSbCl6,-1.87563242763793,4,"[Element Cl, Element Na, Element Rb, Element Sb]",Cubic,Fm-3m,10,Rb2 Na1 Sb1 Cl6,6.0,1
mp-989541,Rb2NaSbF6,-2.88326380363793,4,"[Element F, Element Na, Element Rb, Element Sb]",Cubic,Fm-3m,10,Rb2 Na1 Sb1 F6,6.0,1
mp-1110768,Rb2NaSbI6,-1.187284405637931,4,"[Element I, Element Na, Element Rb, Element Sb]",Cubic,Fm-3m,10,Rb2 Na1 Sb1 I6,6.0,1
mp-1114016,Rb2NaScBr6,-2.05306927813793,4,"[Element Br, Element Na, Element Rb, Element Sc]",Cubic,Fm-3m,10,Rb2 Na1 Sc1 Br6,6.0,1
mp-1113963,Rb2NaScCl6,-2.401621242137931,4,"[Element Cl, Element Na, Element Rb, Element Sc]",Cubic,Fm-3m,10,Rb2 Na1 Sc1 Cl6,6.0,1
mp-1113669,Rb2NaScF6,-3.57439819013793,4,"[Element F, Element Na, Element Rb, Element Sc]",Cubic,Fm-3m,10,Rb2 Na1 Sc1 F6,6.0,1
mp-1114119,Rb2NaScI6,-1.561588831137932,4,"[Element I, Element Na, Element Rb, Element Sc]",Cubic,Fm-3m,10,Rb2 Na1 Sc1 I6,6.0,1
mp-1114014,Rb2NaSmCl6,-2.44517877713793,4,"[Element Cl, Element Na, Element Rb, Element Sm]",Cubic,Fm-3m,10,Rb2 Na1 Sm1 Cl6,6.0,1
mp-1206690,Rb2NaSmF6,-3.538864388137931,4,"[Element F, Element Na, Element Rb, Element Sm]",Cubic,Fm-3m,10,Rb2 Na1 Sm1 F6,6.0,1
mp-1110698,Rb2NaTaBr6,-1.582007779371264,4,"[Element Br, Element Na, Element Rb, Element Ta]",Cubic,Fm-3m,10,Rb2 Na1 Ta1 Br6,6.0,1
mp-1110677,Rb2NaTaCl6,-1.9193320653712642,4,"[Element Cl, Element Na, Element Rb, Element Ta]",Cubic,Fm-3m,10,Rb2 Na1 Ta1 Cl6,6.0,1
mp-1110644,Rb2NaTaF6,-2.942962404371264,4,"[Element F, Element Na, Element Rb, Element Ta]",Cubic,Fm-3m,10,Rb2 Na1 Ta1 F6,6.0,1
mp-1110738,Rb2NaTaI6,-1.123851365371264,4,"[Element I, Element Na, Element Rb, Element Ta]",Cubic,Fm-3m,10,Rb2 Na1 Ta1 I6,6.0,1
mp-1114015,Rb2NaTbCl6,-2.459523704304597,4,"[Element Cl, Element Na, Element Rb, Element Tb]",Cubic,Fm-3m,10,Rb2 Na1 Tb1 Cl6,6.0,1
mp-1205542,Rb2NaTbF6,-3.577728421304597,4,"[Element F, Element Na, Element Rb, Element Tb]",Cubic,Fm-3m,10,Rb2 Na1 Tb1 F6,6.0,1
mp-15626,Rb2NaTiF6,-3.3105537079712652,4,"[Element F, Element Na, Element Rb, Element Ti]",Cubic,Fm-3m,10,Rb2 Na1 Ti1 F6,6.0,1
mp-1114011,Rb2NaTlBr6,-1.528904055971265,4,"[Element Br, Element Na, Element Rb, Element Tl]",Cubic,Fm-3m,10,Rb2 Na1 Tl1 Br6,6.0,1
mp-989563,Rb2NaTlCl6,-1.799518091971264,4,"[Element Cl, Element Na, Element Rb, Element Tl]",Cubic,Fm-3m,10,Rb2 Na1 Tl1 Cl6,6.0,1
mp-989548,Rb2NaTlF6,-2.714412728971265,4,"[Element F, Element Na, Element Rb, Element Tl]",Cubic,Fm-3m,10,Rb2 Na1 Tl1 F6,6.0,1
mp-1114173,Rb2NaTlI6,-1.127913951971265,4,"[Element I, Element Na, Element Rb, Element Tl]",Cubic,Fm-3m,10,Rb2 Na1 Tl1 I6,6.0,1
mp-567498,Rb2NaTmCl6,-2.466064262637931,4,"[Element Cl, Element Na, Element Rb, Element Tm]",Cubic,Fm-3m,10,Rb2 Na1 Tm1 Cl6,6.0,1
mp-1206768,Rb2NaVCl6,-2.025616352637931,4,"[Element Cl, Element Na, Element Rb, Element V]",Cubic,Fm-3m,10,Rb2 Na1 V1 Cl6,6.0,1
