formula,target,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber
Cs2Ga1Hg1I6,-0.826679976586207,31,80,49,53.9,5.66,53,5,96,91,73.1,27.66,96,69.723,200.59,130.867,129.75507238,15.427137332,126.90447,234.32,386.85,152.53,346.151,48.8388,386.85,1,17,16,12.9,4.94,17,4,6,2,5.2,0.48,5,122,244,122,157.6,34.56,139,0.79,2.66,1.87,2.135,0.63,2.66,1,2,1,1.8,0.32,2,0,5,5,3.1,2.28,5,0,10,10,8.0,3.2,10,0,14,14,1.4,2.52,0,1,26,25,14.3,5.58,17,0,1,1,0.2,0.32,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,5,5,1.3,0.74,1,18.8575,115.765,96.9075,53.37150862069,24.957396551724,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,107.2,60.48,64
K2Ag1Au1Br6,-0.824636664933333,19,79,60,37.4,10.24,35,3,95,92,70.7,29.16,95,39.0983,196.966569,157.868269,86.2455369,26.46873904,79.904,265.8,1337.33,1071.53,484.012,320.8472,265.8,1,17,16,12.6,5.28,17,4,6,2,4.3,0.48,4,120,203,83,140.7,25.78,120,0.82,2.96,2.14,2.387,0.7182,2.96,1,2,1,1.6,0.48,2,0,5,5,3.0,2.4,5,0,10,10,8.0,3.2,10,0,14,14,1.4,2.52,0,1,25,24,14.0,5.8,17,0,1,1,0.4,0.48,0,0,1,1,0.6,0.48,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,1,0,1.0,0.0,1,16.33,73.1066666667,56.7766666667,35.61233333334,14.997733333344,29.48,0,1.457,1.457,0.8742,0.69936,1.457,0,0.0,0.0,0.0,0.0,0,64,229,165,129.2,78.24,64
Rb2In1Sb1I6,-0.82248628,37,53,16,49.2,4.92,53,4,96,92,74.4,28.16,96,85.4678,126.90447,41.43667,116.894042,12.9857052,126.90447,312.46,903.78,591.32,427.955,95.524,386.85,1,17,16,13.2,4.92,17,5,5,0,5.0,0.0,5,139,220,81,155.5,25.8,139,0.82,2.66,1.84,2.143,0.6204,2.66,1,2,1,1.8,0.32,2,0,5,5,3.4,1.92,5,0,10,10,8.0,3.2,10,0,0,0,0.0,0.0,0,1,17,16,13.2,4.92,17,0,1,1,0.2,0.32,0,0,5,5,1.4,1.04,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.6,0.96,1,24.26,90.7225,66.4625,49.5355,16.4748,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,114.7,60.84,64
Cs2Ag1Sb1I6,-0.82077428241954,47,55,8,52.6,1.44,53,5,96,91,73.6,29.16,96,107.8682,132.9054519,25.0372519,125.68659238,4.348996952,126.90447,301.59,1234.93,933.34,506.299,225.2224,386.85,1,17,16,13.0,5.2,17,5,6,1,5.2,0.32,5,139,244,105,160.6,33.36,139,0.79,2.66,1.87,2.152,0.6096,2.66,1,2,1,1.7,0.42,2,0,5,5,3.3,2.04,5,0,10,10,8.0,3.2,10,0,0,0,0.0,0.0,0,1,17,16,13.0,5.2,17,0,1,1,0.3,0.42,0,0,3,3,0.9,0.54,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,3,2,1.2,0.36,1,16.33,115.765,99.435,53.751,24.8056,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,123.3,71.16,64
Rb2In1Hg1I6,-0.8187023645,37,80,43,52.1,6.66,53,4,96,92,73.0,28.0,96,85.4678,200.59,115.1222,124.777042,17.7155052,126.90447,234.32,429.75,195.43,361.009,44.7574,386.85,1,17,16,12.9,4.94,17,5,6,1,5.1,0.18,5,132,220,88,154.8,26.08,139,0.82,2.66,1.84,2.138,0.6264,2.66,1,2,1,1.8,0.32,2,0,5,5,3.1,2.28,5,0,10,10,8.0,3.2,10,0,14,14,1.4,2.52,0,1,26,25,14.3,5.58,17,0,1,1,0.2,0.32,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,5,5,1.3,0.74,1,24.26,90.7225,66.4625,48.90325862069,16.727696551724,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,114.7,60.84,64
Rb1Au1Br3,-0.8184933055,35,79,44,44.2,13.92,35,4,95,91,71.0,28.8,95,79.904,196.966569,117.062569,104.4292738,37.01491808,79.904,265.8,1337.33,1071.53,489.438,339.1568,265.8,1,17,16,12.6,5.28,17,4,6,2,4.6,0.72,4,120,220,100,143.2,30.72,120,0.82,2.96,2.14,2.448,0.6512,2.96,1,2,1,1.6,0.48,2,0,5,5,3.0,2.4,5,0,10,10,8.0,3.2,10,0,14,14,2.8,4.48,0,1,25,24,15.4,5.76,17,0,1,1,0.4,0.48,0,0,1,1,0.6,0.48,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,1,0,1.0,0.0,1,16.7,90.7225,74.0225,39.1725,20.62,29.48,0,1.457,1.457,0.8742,0.69936,1.457,0,0.0,0.0,0.0,0.0,0,64,229,165,129.2,78.24,64
K2In1Ga1I6,-0.8158983476,19,53,34,43.6,12.36,53,3,96,93,73.1,28.04,96,39.0983,126.90447,87.80617,102.416442,31.8659452,126.90447,302.91,429.75,126.84,372.682,28.4152,386.85,1,17,16,13.0,4.8,17,4,5,1,4.7,0.42,5,122,203,81,150.4,21.04,139,0.82,2.66,1.84,2.119,0.6492,2.66,1,2,1,1.8,0.32,2,0,5,5,3.2,2.16,5,0,10,10,8.0,3.2,10,0,0,0,0.0,0.0,0,1,17,16,13.0,4.8,17,0,1,1,0.2,0.32,0,0,5,5,1.6,1.36,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.8,1.28,1,18.8575,73.1066666667,54.2491666667,44.74208333334,11.345833333344,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,104.5,56.7,64
Cs2In1As1I6,-0.815397216586207,33,55,22,51.0,4.0,53,5,96,91,74.5,27.8,96,74.9216,132.9054519,57.9838519,121.69773238,10.731172952,126.90447,301.59,1090.0,788.41,444.403,129.1194,386.85,1,17,16,13.2,4.92,17,4,6,2,5.1,0.36,5,119,244,125,158.3,34.28,139,0.79,2.66,1.87,2.15,0.618,2.66,1,2,1,1.8,0.32,2,0,5,5,3.4,1.92,5,0,10,10,8.0,3.2,10,0,0,0,0.0,0.0,0,1,17,16,13.2,4.92,17,0,1,1,0.2,0.32,0,0,5,5,1.4,1.04,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.6,0.96,1,22.175,115.765,93.59,53.6055,24.8638,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,114.7,60.84,64
Cs2Tl1Hg1I6,-0.814937229586207,53,81,28,58.9,8.64,53,5,96,91,73.3,27.78,96,126.90447,204.3833,77.47883,143.22110238,23.706219048,126.90447,234.32,577.0,342.68,373.56,56.636,386.85,1,17,16,12.9,4.94,17,5,6,1,5.4,0.48,5,132,244,112,159.9,33.64,139,0.79,2.66,1.87,2.116,0.6528,2.66,1,2,1,1.8,0.32,2,0,5,5,3.1,2.28,5,0,10,10,8.0,3.2,10,0,14,14,2.8,4.48,0,1,27,26,15.7,5.88,17,0,1,1,0.2,0.32,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,5,5,1.3,0.74,1,25.2375862069,115.765,90.5274137931,54.17675862069,24.635296551724,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,120.2,67.44,64
Rb2In1Ag1I6,-0.814648900833333,37,53,16,48.8,5.08,53,4,96,92,72.4,28.84,96,85.4678,126.90447,41.43667,115.504862,13.6795296,126.90447,312.46,1234.93,922.47,461.07,154.772,386.85,1,17,16,12.8,5.08,17,5,5,0,5.0,0.0,5,139,220,81,156.1,25.56,139,0.82,2.66,1.84,2.131,0.6348,2.66,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,10,10,8.0,3.2,10,0,0,0,0.0,0.0,0,1,17,16,12.8,5.08,17,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,16.33,90.7225,74.3925,48.0125,17.084,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,120.6,67.92,64
Rb2Ag1Bi1I6,-0.812924727833333,37,83,46,52.2,7.12,53,4,96,92,73.5,29.5,96,85.4678,208.9804,123.5126,124.921102,19.1919012,126.90447,312.46,1234.93,922.47,472.535,166.852,386.85,1,17,16,13.0,5.2,17,5,6,1,5.1,0.18,5,139,220,81,156.7,25.32,139,0.82,2.66,1.84,2.155,0.606,2.66,1,2,1,1.7,0.42,2,0,5,5,3.3,2.04,5,0,10,10,8.0,3.2,10,0,14,14,1.4,2.52,0,1,29,28,14.4,6.04,17,0,1,1,0.3,0.42,0,0,3,3,0.9,0.54,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,3,2,1.2,0.36,1,16.33,90.7225,74.3925,48.8815,16.7364,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,12,229,217,107.9,71.86,64
Cs2Al1Au1I6,-0.808819971586207,13,79,66,52.0,7.8,53,5,96,91,72.5,28.3,96,26.9815386,196.966569,169.9850304,125.11858314,19.627408908,126.90447,301.59,1337.33,1035.74,519.508,246.3568,386.85,1,17,16,12.8,5.08,17,3,6,3,5.1,0.54,5,121,244,123,157.9,34.44,139,0.79,2.66,1.87,2.169,0.6634,2.66,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,10,10,7.0,4.2,10,0,14,14,1.4,2.52,0,1,25,24,13.2,6.92,17,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,16.48,115.765,99.285,52.28,25.394,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,129.2,78.24,64
Cs2Hg1Sb1I6,-0.808576294086207,51,80,29,55.9,4.82,53,5,96,91,74.2,28.32,96,121.76,200.59,78.83,134.95877238,13.126245524,126.90447,234.32,903.78,669.46,406.238,99.5084,386.85,1,17,16,13.1,5.06,17,5,6,1,5.3,0.42,5,132,244,112,159.3,33.88,139,0.79,2.66,1.87,2.159,0.6012,2.66,1,2,1,1.8,0.32,2,0,5,5,3.3,2.04,5,0,10,10,8.0,3.2,10,0,14,14,1.4,2.52,0,1,26,25,14.5,5.4,17,0,1,1,0.2,0.32,0,0,3,3,0.9,0.54,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,3,3,1.1,0.38,1,25.2375862069,115.765,90.5274137931,54.64175862069,24.449296551724,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,117.4,64.08,64
Cs2Cu1Bi1I6,-0.807546720586207,29,83,54,54.0,6.2,53,5,96,91,73.6,29.36,96,63.546,208.9804,145.4344,129.97641238,16.972413332,126.90447,301.59,1357.77,1056.18,482.645,187.376,386.85,1,17,16,13.0,5.2,17,4,6,2,5.2,0.48,5,132,244,112,160.2,33.52,139,0.79,2.66,1.87,2.146,0.6168,2.66,1,2,1,1.7,0.42,2,0,5,5,3.3,2.04,5,0,10,10,8.0,3.2,10,0,14,14,1.4,2.52,0,1,29,28,14.4,6.04,17,0,1,1,0.3,0.42,0,0,3,3,0.9,0.54,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,3,2,1.2,0.36,1,11.07,115.765,104.695,53.364,24.9604,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,12,229,217,107.9,71.86,64
Cs2Ga1Ag1I6,-0.80716142191954,31,55,24,50.6,4.64,53,5,96,91,72.5,28.5,96,69.723,132.9054519,63.1824519,120.48289238,12.674916952,126.90447,301.59,1234.93,933.34,446.212,157.7436,386.85,1,17,16,12.8,5.08,17,4,6,2,5.1,0.36,5,122,244,122,158.9,34.04,139,0.79,2.66,1.87,2.128,0.6384,2.66,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,10,10,8.0,3.2,10,0,0,0,0.0,0.0,0,1,17,16,12.8,5.08,17,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,16.33,115.765,99.435,52.48075,25.3137,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,113.1,68.74,64
K2Tl1Ga1I6,-0.8043820166,19,81,62,46.8,14.28,53,3,96,93,73.2,28.08,96,39.0983,204.3833,165.285,111.372972,37.2398632,126.90447,302.91,577.0,274.09,387.407,37.9186,386.85,1,17,16,13.0,4.8,17,4,6,2,4.8,0.48,5,122,203,81,150.7,20.92,139,0.82,2.66,1.84,2.103,0.6684,2.66,1,2,1,1.8,0.32,2,0,5,5,3.2,2.16,5,0,10,10,8.0,3.2,10,0,14,14,1.4,2.52,0,1,27,26,14.4,5.64,17,0,1,1,0.2,0.32,0,0,5,5,1.6,1.36,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.8,1.28,1,18.8575,73.1066666667,54.2491666667,45.00708333334,11.239833333344,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,110.0,64.4,64
Cs2In1Au1I6,-0.799848412586207,49,79,30,55.6,4.68,53,5,96,91,72.7,28.42,96,114.818,196.966569,82.148569,133.90222928,12.612867944,126.90447,301.59,1337.33,1035.74,469.136,173.6388,386.85,1,17,16,12.8,5.08,17,5,6,1,5.3,0.42,5,136,244,108,160.0,33.6,139,0.79,2.66,1.87,2.186,0.6396,2.66,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,10,10,8.0,3.2,10,0,14,14,1.4,2.52,0,1,25,24,14.2,5.52,17,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,16.7,115.765,99.065,53.058,25.0828,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,120.6,67.92,64
Rb2Tl2I6,-0.7986063035,37,81,44,55.4,10.24,53,4,96,92,73.6,27.84,96,85.4678,204.3833,118.9155,134.112902,28.1081592,126.90447,312.46,577.0,264.54,410.002,66.7992,386.85,1,17,16,13.0,4.8,17,5,6,1,5.2,0.32,5,139,220,81,156.4,25.44,139,0.82,2.66,1.84,2.084,0.6912,2.66,1,2,1,1.8,0.32,2,0,5,5,3.2,2.16,5,0,10,10,8.0,3.2,10,0,14,14,2.8,4.48,0,1,27,26,15.8,5.92,17,0,1,1,0.2,0.32,0,0,5,5,1.6,1.36,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.8,1.28,1,26.91,90.7225,63.8125,49.3355,16.5548,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,123.0,70.8,64
Cs2Bi1Au1I6,-0.794390393586207,53,83,30,59.0,8.8,53,5,96,91,73.8,29.08,96,126.90447,208.9804,82.07593,143.31846928,23.862006088,126.90447,301.59,1337.33,1035.74,480.601,184.1056,386.85,1,17,16,13.0,5.2,17,5,6,1,5.4,0.48,5,136,244,108,160.6,33.36,139,0.79,2.66,1.87,2.21,0.606,2.66,1,2,1,1.7,0.42,2,0,5,5,3.3,2.04,5,0,10,10,8.0,3.2,10,0,14,14,2.8,4.48,0,1,29,28,15.8,5.92,17,0,1,1,0.3,0.42,0,0,3,3,0.9,0.54,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,3,2,1.2,0.36,1,16.7,115.765,99.065,53.927,24.7352,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,12,229,217,107.9,71.86,64
Rb2Hg1Bi1I6,-0.7901053675,37,83,46,55.5,10.4,53,4,96,92,74.1,28.66,96,85.4678,208.9804,123.5126,134.193282,28.2367672,126.90447,234.32,544.4,310.08,372.474,51.6364,386.85,1,17,16,13.1,5.06,17,5,6,1,5.2,0.32,5,132,220,88,155.4,25.84,139,0.82,2.66,1.84,2.162,0.5976,2.66,1,2,1,1.8,0.32,2,0,5,5,3.3,2.04,5,0,10,10,8.0,3.2,10,0,14,14,2.8,4.48,0,1,29,28,15.9,5.96,17,0,1,1,0.2,0.32,0,0,3,3,0.9,0.54,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,3,3,1.1,0.38,1,25.2375862069,90.7225,65.4849137931,49.77225862069,16.380096551724,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,12,229,217,102.0,63.6,64
K1Au1Br3,-0.7873420226,19,79,60,40.6,15.36,35,3,95,92,70.8,29.04,95,39.0983,196.966569,157.868269,95.1553738,40.72447808,79.904,265.8,1337.33,1071.53,494.252,337.2312,265.8,1,17,16,12.6,5.28,17,4,6,2,4.4,0.64,4,120,203,83,139.8,25.28,120,0.82,2.96,2.14,2.448,0.6512,2.96,1,2,1,1.6,0.48,2,0,5,5,3.0,2.4,5,0,10,10,8.0,3.2,10,0,14,14,2.8,4.48,0,1,25,24,15.4,5.76,17,0,1,1,0.4,0.48,0,0,1,1,0.6,0.48,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,1,0,1.0,0.0,1,16.7,73.1066666667,56.4066666667,35.64933333334,14.982933333344,29.48,0,1.457,1.457,0.8742,0.69936,1.457,0,0.0,0.0,0.0,0.0,0,64,229,165,129.2,78.24,64
Cs2Tl1Ag1I6,-0.78718469991954,47,81,34,55.6,5.08,53,5,96,91,72.7,28.62,96,107.8682,204.3833,96.5151,133.94892238,14.086875524,126.90447,301.59,1234.93,933.34,473.621,172.9376,386.85,1,17,16,12.8,5.08,17,5,6,1,5.3,0.42,5,139,244,105,161.2,33.12,139,0.79,2.66,1.87,2.109,0.6612,2.66,1,2,1,1.7,0.42,2,0,5,5,3.1,2.28,5,0,10,10,8.0,3.2,10,0,14,14,1.4,2.52,0,1,27,26,14.2,5.92,17,0,1,1,0.3,0.42,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.4,0.72,1,16.33,115.765,99.435,53.286,24.9916,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,126.1,74.52,64
Rb2Tl1As1I6,-0.7829572025,33,81,48,50.6,8.96,53,4,96,92,74.4,28.16,96,74.9216,204.3833,129.4617,121.166732,23.5285992,126.90447,312.46,1090.0,777.54,461.302,148.8792,386.85,1,17,16,13.2,4.92,17,4,6,2,5.0,0.2,5,119,220,101,153.8,26.48,139,0.82,2.66,1.84,2.14,0.632,2.66,1,2,1,1.8,0.32,2,0,5,5,3.4,1.92,5,0,10,10,8.0,3.2,10,0,14,14,1.4,2.52,0,1,27,26,14.6,5.44,17,0,1,1,0.2,0.32,0,0,5,5,1.4,1.04,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.6,0.96,1,22.175,90.7225,68.5475,48.862,16.7442,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,120.2,67.44,64
Na3Au1Br6,-0.7807003075,11,79,68,32.2,12.72,35,2,95,93,64.2,37.32,95,22.98976928,196.966569,173.97679972,74.535987684,30.9277310424,79.904,265.8,1337.33,1071.53,404.474,186.5712,265.8,1,17,16,11.6,6.48,17,3,6,3,3.9,0.54,4,120,166,46,135.4,18.48,120,0.93,2.96,2.03,2.309,0.8274,2.96,1,2,1,1.6,0.48,2,0,5,5,3.0,2.4,5,0,10,10,7.0,4.2,10,0,14,14,1.4,2.52,0,1,25,24,13.0,7.2,17,0,1,1,0.4,0.48,0,0,1,1,0.6,0.48,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,1,0,1.0,0.0,1,16.7,29.48,12.78,28.13099999999,2.286199999998,29.48,0,1.457,1.457,0.8742,0.69936,1.457,0,0.0,0.0,0.0,0.0,0,64,229,165,129.6,78.72,64
Rb2Ga1Hg1I6,-0.7809784225,31,80,49,50.3,9.18,53,4,96,92,72.9,27.94,96,69.723,200.59,130.867,120.267542,24.0288052,126.90447,234.32,386.85,152.53,348.325,46.23,386.85,1,17,16,12.9,4.94,17,4,6,2,5.0,0.2,5,122,220,98,152.8,26.88,139,0.82,2.66,1.84,2.141,0.6228,2.66,1,2,1,1.8,0.32,2,0,5,5,3.1,2.28,5,0,10,10,8.0,3.2,10,0,14,14,1.4,2.52,0,1,26,25,14.3,5.58,17,0,1,1,0.2,0.32,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,5,5,1.3,0.74,1,18.8575,90.7225,71.865,48.36300862069,16.943796551724,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,107.2,60.48,64
K2In1Sb1I6,-0.7760548061,19,53,34,45.6,10.64,53,3,96,93,74.2,28.48,96,39.0983,126.90447,87.80617,107.620142,27.4087368,126.90447,336.53,903.78,567.25,432.769,94.2022,386.85,1,17,16,13.2,4.92,17,4,5,1,4.8,0.32,5,139,203,64,152.1,20.36,139,0.82,2.66,1.84,2.143,0.6204,2.66,1,2,1,1.8,0.32,2,0,5,5,3.4,1.92,5,0,10,10,8.0,3.2,10,0,0,0,0.0,0.0,0,1,17,16,13.2,4.92,17,0,1,1,0.2,0.32,0,0,5,5,1.4,1.04,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,1,5,4,1.6,0.96,1,24.26,73.1066666667,48.8466666667,46.01233333334,10.837733333344,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,114.7,60.84,64
K2In1Hg1I6,-0.7758189126,19,80,61,48.5,11.8,53,3,96,93,72.8,28.28,96,39.0983,200.59,161.4917,115.503142,30.6989652,126.90447,234.32,429.75,195.43,365.823,38.0178,386.85,1,17,16,12.9,4.94,17,4,6,2,4.9,0.36,5,132,203,71,151.4,20.64,139,0.82,2.66,1.84,2.138,0.6264,2.66,1,2,1,1.8,0.32,2,0,5,5,3.1,2.28,5,0,10,10,8.0,3.2,10,0,14,14,1.4,2.52,0,1,26,25,14.3,5.58,17,0,1,1,0.2,0.32,0,0,5,5,1.1,0.78,1,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,5,5,1.3,0.74,1,24.26,73.1066666667,48.8466666667,45.38009195403,11.090629885068,43.015,0,1.062,1.062,0.6372,0.50976,1.062,0,0.0,0.0,0.0,0.0,0,64,229,165,114.7,60.84,64
